apyg,candidate,candidateUrl,totalBefore,totalAfter,posAfter,posBefore
Molėtų-Švenčionių,Rasa LUCINAVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66521/Kandidato66521Anketa.html,574,427,7,7
Molėtų-Švenčionių,Danielius VALIAUGA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67195/Kandidato67195Anketa.html,402,365,8,8
Molėtų-Švenčionių,Laima ŠALKAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68665/Kandidato68665Anketa.html,317,235,9,9
Molėtų-Švenčionių,Zita UŽLYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68141/Kandidato68141Anketa.html,246,148,12,10
Molėtų-Švenčionių,Jonas VAIŠKŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68304/Kandidato68304Anketa.html,223,190,10,11
Molėtų-Švenčionių,Dalia Kotryna ŽALĖNAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68850/Kandidato68850Anketa.html,198,174,11,12
Molėtų-Švenčionių,Tadeuš POLITO,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69939/Kandidato69939Anketa.html,128,112,13,13
Molėtų-Švenčionių,Paulius ZABIELSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67655/Kandidato67655Anketa.html,37,34,14,14
Širvintų-Vilniaus,Rita TAMAŠUNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68419/Kandidato68419Anketa.html,7780,5455,1,1
Širvintų-Vilniaus,Živilė PINSKUVIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67893/Kandidato67893Anketa.html,5308,4772,2,2
Širvintų-Vilniaus,Violeta PODOLSKAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67351/Kandidato67351Anketa.html,2950,2841,3,3
Širvintų-Vilniaus,Jonas BUDREVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66846/Kandidato66846Anketa.html,2221,2044,4,4
Širvintų-Vilniaus,Arūnas MALIAUKA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67200/Kandidato67200Anketa.html,1457,1413,5,5
Širvintų-Vilniaus,Kęstutis PAKALNIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69764/Kandidato69764Anketa.html,1131,1080,6,6
Širvintų-Vilniaus,Antanas BUROKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66738/Kandidato66738Anketa.html,911,820,7,7
Širvintų-Vilniaus,Kęstutis JASEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66514/Kandidato66514Anketa.html,870,702,9,8
Širvintų-Vilniaus,Alfredas ASTIKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68183/Kandidato68183Anketa.html,835,786,8,9
Širvintų-Vilniaus,Česlav JAKOVIČ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68669/Kandidato68669Anketa.html,601,517,10,10
Širvintų-Vilniaus,Audronė ČEKAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68317/Kandidato68317Anketa.html,258,215,11,11
Širvintų-Vilniaus,Jonas NAUJALIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68867/Kandidato68867Anketa.html,173,157,12,12
Širvintų-Vilniaus,Aušrinė MAIŽIEŠIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69929/Kandidato69929Anketa.html,116,95,13,13
Širvintų-Vilniaus,Alvydas AUGUSTINAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67659/Kandidato67659Anketa.html,87,75,14,14
Vilniaus-Šalčininkų,Leonard TALMONT,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68420/Kandidato68420Anketa.html,15160,12105,1,1
Vilniaus-Šalčininkų,Vilija FILIPOVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67896/Kandidato67896Anketa.html,3075,2488,2,2
Vilniaus-Šalčininkų,Franc JAKUBOVSKIJ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66531/Kandidato66531Anketa.html,1088,915,3,3
Vilniaus-Šalčininkų,Vidmantas ŽILIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67343/Kandidato67343Anketa.html,990,798,4,4
Vilniaus-Šalčininkų,Darius SKUSEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66925/Kandidato66925Anketa.html,873,701,5,5
Vilniaus-Šalčininkų,Eglė MANKEVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69808/Kandidato69808Anketa.html,669,358,8,6
Vilniaus-Šalčininkų,Ryšard MACEIKIANEC,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66724/Kandidato66724Anketa.html,553,429,6,7
Vilniaus-Šalčininkų,Gintaras KRAUJUTIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67190/Kandidato67190Anketa.html,443,382,7,8
Vilniaus-Šalčininkų,Arūnas JOKUBAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68754/Kandidato68754Anketa.html,292,222,9,9
Vilniaus-Šalčininkų,Janina ŠIMKUVIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68158/Kandidato68158Anketa.html,242,186,10,10
Vilniaus-Šalčininkų,Viktorija BALLACK,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas70013/Kandidato70013Anketa.html,201,174,11,11
Vilniaus-Trakų,Jaroslav NARKEVIČ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68421/Kandidato68421Anketa.html,7859,5062,1,1
Vilniaus-Trakų,Mingailė BINKAUSKAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67965/Kandidato67965Anketa.html,3985,2076,2,2
Vilniaus-Trakų,Laurynas KASČIŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67366/Kandidato67366Anketa.html,2060,1434,3,3
Vilniaus-Trakų,Vytautas BAKASĖNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66928/Kandidato66928Anketa.html,1651,1074,4,4
Vilniaus-Trakų,Aleksander POPLAVSKI,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66524/Kandidato66524Anketa.html,1530,996,5,5
Vilniaus-Trakų,Jonas KIETAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69784/Kandidato69784Anketa.html,1348,223,10,6
Vilniaus-Trakų,Virgilijus Petras MATULA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66706/Kandidato66706Anketa.html,807,544,7,7
Vilniaus-Trakų,Ala DEKAN,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67159/Kandidato67159Anketa.html,721,553,6,8
Vilniaus-Trakų,Tomas TOMILINAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68651/Kandidato68651Anketa.html,680,480,8,9
Vilniaus-Trakų,Stanislav TARASEVIČ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68170/Kandidato68170Anketa.html,396,287,9,10
Vilniaus-Trakų,Jonas SADOVSKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67654/Kandidato67654Anketa.html,260,102,11,11
Trakų-Elektrėnų,Dangutė MIKUTIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67888/Kandidato67888Anketa.html,5288,4792,1,1
Trakų-Elektrėnų,Jonas LIESYS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69737/Kandidato69737Anketa.html,2532,2359,2,2
Trakų-Elektrėnų,Jaroslav KAMINSKI,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68443/Kandidato68443Anketa.html,2425,2131,3,3
Trakų-Elektrėnų,Asta KANDRATAVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66867/Kandidato66867Anketa.html,2096,1898,4,4
Trakų-Elektrėnų,Vidas URBONAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67325/Kandidato67325Anketa.html,1559,1450,5,5
Trakų-Elektrėnų,Danas DAMBRAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66515/Kandidato66515Anketa.html,831,741,6,6
Trakų-Elektrėnų,Eglė MIRONČIKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66694/Kandidato66694Anketa.html,808,736,7,7
Trakų-Elektrėnų,Rita BALTADUONYTĖ-LEONIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67131/Kandidato67131Anketa.html,533,500,8,8
Trakų-Elektrėnų,Albinas MORKŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68641/Kandidato68641Anketa.html,360,300,9,9
Trakų-Elektrėnų,Zofija ABECIŪNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68162/Kandidato68162Anketa.html,314,295,10,10
Trakų-Elektrėnų,Ilona OGURCOVA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68864/Kandidato68864Anketa.html,272,242,11,11
Trakų-Elektrėnų,Edikas JAGELAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69103/Kandidato69103Anketa.html,250,236,12,12
Trakų-Elektrėnų,Giedrė GEČAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69941/Kandidato69941Anketa.html,145,116,13,13
Trakų-Elektrėnų,Rimas URBUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67447/Kandidato67447Anketa.html,107,91,14,14
Trakų-Elektrėnų,Kazys Vytautas LAURUŠEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67683/Kandidato67683Anketa.html,78,66,15,15
Kaišiadorių-Elektrėnų,Bronius BRADAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66835/Kandidato66835Anketa.html,6225,6225,1,1
Kaišiadorių-Elektrėnų,Stanislovas TOMAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67951/Kandidato67951Anketa.html,3266,3266,2,2
Kaišiadorių-Elektrėnų,Ramūnas KARTENIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67375/Kandidato67375Anketa.html,1957,1957,3,3
Kaišiadorių-Elektrėnų,Kęstutis VAITUKAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69738/Kandidato69738Anketa.html,1177,1177,4,4
Kaišiadorių-Elektrėnų,Linas LABAČIAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66705/Kandidato66705Anketa.html,1164,1164,5,5
Kaišiadorių-Elektrėnų,Algimantas ADOMAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66527/Kandidato66527Anketa.html,965,965,6,6
Kaišiadorių-Elektrėnų,Aidas ČĖSNA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68889/Kandidato68889Anketa.html,900,900,7,7
Kaišiadorių-Elektrėnų,Skirmantas TUMELIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67167/Kandidato67167Anketa.html,822,822,8,8
Kaišiadorių-Elektrėnų,Marijonas MITKUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68700/Kandidato68700Anketa.html,752,752,9,9
Kaišiadorių-Elektrėnų,Kristina BRAZAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69922/Kandidato69922Anketa.html,564,564,10,10
Kaišiadorių-Elektrėnų,Petras NAUSĖDA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68168/Kandidato68168Anketa.html,504,504,11,11
Kaišiadorių-Elektrėnų,Andrius JANKAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68313/Kandidato68313Anketa.html,297,297,12,12
Kaišiadorių-Elektrėnų,Laura NIKIFOROVA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69112/Kandidato69112Anketa.html,143,143,13,13
Kaišiadorių-Elektrėnų,Giedrius GRIGALIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67761/Kandidato67761Anketa.html,121,121,14,14
Kaišiadorių-Elektrėnų,Violeta GEMBICKA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67643/Kandidato67643Anketa.html,115,115,15,15
Kaišiadorių-Elektrėnų,Teresa SOLOVJOVA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68448/Kandidato68448Anketa.html,105,105,16,16
Jonavos,Rimantas SINKEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66843/Kandidato66843Anketa.html,5259,5259,1,1
Jonavos,Saulius JAKIMAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67903/Kandidato67903Anketa.html,4067,4067,2,2
Jonavos,Vytautas VENCKŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67381/Kandidato67381Anketa.html,1866,1866,3,3
Jonavos,Remigijus OSAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67105/Kandidato67105Anketa.html,1861,1861,4,4
Jonavos,Bronislovas LIUTKUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68719/Kandidato68719Anketa.html,1362,1362,5,5
Jonavos,Sigitas MARTINAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66693/Kandidato66693Anketa.html,1337,1337,6,6
Jonavos,Rita LATVIŪNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66504/Kandidato66504Anketa.html,732,732,7,7
Jonavos,Antanas AUGŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68371/Kandidato68371Anketa.html,466,466,8,8
Jonavos,Valentin STEPANOV,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68342/Kandidato68342Anketa.html,326,326,9,9
Jonavos,Jolita PELECKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68195/Kandidato68195Anketa.html,204,204,10,10
Jonavos,Rolandas MERKELIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68893/Kandidato68893Anketa.html,122,122,11,11
Jonavos,Rasa KISELIOVA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69949/Kandidato69949Anketa.html,108,108,12,12
Jonavos,Sigitas ŠIUPŠINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69776/Kandidato69776Anketa.html,106,106,13,13
Jonavos,Vladimiras KORNIJEVSKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67769/Kandidato67769Anketa.html,101,101,14,14
Jonavos,Rita RENKAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68444/Kandidato68444Anketa.html,98,98,15,15
Jonavos,Rūta ZIENIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67660/Kandidato67660Anketa.html,29,29,16,16
Ukmergės,Loreta GRAUŽINIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67882/Kandidato67882Anketa.html,4102,4102,1,1
Ukmergės,Julius VESELKA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66461/Kandidato66461Anketa.html,3568,3568,2,2
Ukmergės,Arūnas DUDĖNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66841/Kandidato66841Anketa.html,3421,3421,3,3
Ukmergės,Janina GALIAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67376/Kandidato67376Anketa.html,2150,2150,4,4
Ukmergės,Mindaugas KLUONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67526/Kandidato67526Anketa.html,1753,1753,5,5
Ukmergės,Danutė UŽKURĖLYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68767/Kandidato68767Anketa.html,794,794,6,6
Ukmergės,Loreta STEPONAITYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66680/Kandidato66680Anketa.html,614,614,7,7
Ukmergės,Vaida KATINAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69813/Kandidato69813Anketa.html,267,267,8,8
Ukmergės,Lina SUKACKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67142/Kandidato67142Anketa.html,217,217,9,9
Ukmergės,Arūnas EIGIRDAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68306/Kandidato68306Anketa.html,124,124,10,10
Ukmergės,Juozas DINGELIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67637/Kandidato67637Anketa.html,98,98,11,11
Ukmergės,Remigija KRUPODRA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68892/Kandidato68892Anketa.html,56,56,12,12
Ukmergės,Svajūnas JUODKA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68202/Kandidato68202Anketa.html,51,51,13,13
Ukmergės,Jan TOMAŠEVIČ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68505/Kandidato68505Anketa.html,42,42,14,14
Jurbarko,Bronius PAUŽA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66844/Kandidato66844Anketa.html,4636,4636,1,1
Jurbarko,Robertas Raimundas IŠGANAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67962/Kandidato67962Anketa.html,2058,2058,2,2
Jurbarko,Saulius LAPĖNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69741/Kandidato69741Anketa.html,1888,1888,3,3
Jurbarko,Virginijus VALENTINAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67309/Kandidato67309Anketa.html,1711,1711,4,4
Jurbarko,Andrius MAZURONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66472/Kandidato66472Anketa.html,1575,1575,5,5
Jurbarko,Juozas VALIUŠAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66687/Kandidato66687Anketa.html,642,642,6,6
Jurbarko,Česlovas ŠLĖGAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68314/Kandidato68314Anketa.html,594,594,7,7
Jurbarko,Gerda VILIMAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68747/Kandidato68747Anketa.html,386,386,8,8
Jurbarko,Kristina MAŠIRKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67191/Kandidato67191Anketa.html,348,348,9,9
Jurbarko,Donatas RAMANAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68189/Kandidato68189Anketa.html,238,238,10,10
Jurbarko,Jonas REKEŠIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69924/Kandidato69924Anketa.html,129,129,11,11
Suvalkijos,Juozas OLEKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66816/Kandidato66816Anketa.html,4440,4440,1,1
Suvalkijos,Algimanta PABEDINSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67930/Kandidato67930Anketa.html,3117,3117,2,2
Suvalkijos,Mindaugas KUKLIERIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67278/Kandidato67278Anketa.html,2260,2260,3,3
Suvalkijos,Vincas PLIKAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66482/Kandidato66482Anketa.html,1964,1964,4,4
Suvalkijos,Justė MILUŠAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66692/Kandidato66692Anketa.html,1698,1698,5,5
Suvalkijos,Benjaminas MAŠALAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67107/Kandidato67107Anketa.html,909,909,6,6
Suvalkijos,Raimonda SUTKAITIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68696/Kandidato68696Anketa.html,615,615,7,7
Suvalkijos,Alvydas DIRSĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68373/Kandidato68373Anketa.html,367,367,8,8
Suvalkijos,Vytautas ZIMINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67524/Kandidato67524Anketa.html,313,313,9,9
Suvalkijos,Adolfina BLAUZDŽIŪNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69786/Kandidato69786Anketa.html,267,267,10,10
Suvalkijos,Jonas ŠČEPONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67756/Kandidato67756Anketa.html,176,176,11,11
Suvalkijos,Vytautas ŠUNSKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68894/Kandidato68894Anketa.html,175,175,12,12
Suvalkijos,Arturas NEMURA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68212/Kandidato68212Anketa.html,164,164,13,13
Suvalkijos,Mindaugas ZDANEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69951/Kandidato69951Anketa.html,82,82,14,14
Šakių,Mindaugas BASTYS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66839/Kandidato66839Anketa.html,3611,3307,1,1
Šakių,Algirdas KLIMAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67369/Kandidato67369Anketa.html,2871,2780,2,2
Šakių,Rima RAUKTIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68663/Kandidato68663Anketa.html,2224,2181,3,3
Šakių,Gintautas KNIUKŠTA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67915/Kandidato67915Anketa.html,1783,1687,4,4
Šakių,Kęstutis SMIRNOVAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69749/Kandidato69749Anketa.html,1246,1201,5,5
Šakių,Donatas STAKIŠAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66683/Kandidato66683Anketa.html,1189,1151,6,6
Šakių,Ona VALIUKEVIČIŪTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66459/Kandidato66459Anketa.html,1169,1080,7,7
Šakių,Vytas LIUDŽIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67169/Kandidato67169Anketa.html,174,165,8,8
Šakių,Edgaras STANIŠAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68138/Kandidato68138Anketa.html,148,134,9,9
Šakių,Audra UŽUPIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69970/Kandidato69970Anketa.html,74,66,10,10
Šakių,Laimutė DĖDINIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68312/Kandidato68312Anketa.html,62,55,11,11
Kauno-Kėdainių,Vydas GEDVILAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67890/Kandidato67890Anketa.html,6022,6022,1,1
Kauno-Kėdainių,Raminta POPOVIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66869/Kandidato66869Anketa.html,3279,3279,2,2
